,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,payment_Bank_transfer_auto,payment_Credit_card_auto,payment_Electronic_check,payment_Mailed_check,contract_Month_to_month,contract_One_year,contract_Two_year,gender_Female,gender_Male,SC_False,SC_True,IS_DSL,IS_Fiber_optic,IS_No
884,1,1,49,0,1,2,0,0,2,0,0,1,35.8,1782.0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
885,0,0,1,1,0,1,1,1,1,1,1,1,20.05,20.05,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
886,0,0,7,1,0,0,0,2,0,2,0,1,84.35,609.65,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
887,0,0,27,1,2,2,2,2,0,2,2,1,110.5,2857.6,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False
888,1,1,37,1,0,0,0,0,0,2,2,0,91.2,3247.55,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
889,1,1,63,1,2,2,2,2,0,2,0,1,100.55,6215.35,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
890,1,1,31,1,2,2,0,2,2,0,0,0,89.3,2823.0,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
891,1,1,50,1,2,0,2,2,0,2,2,1,103.85,5017.9,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False
892,0,0,32,1,2,0,0,2,0,0,0,1,81.1,2619.25,0,False,True,False,False,True,False,False,False,True,False,True,False,True,False
893,0,0,1,0,1,0,0,0,0,0,0,0,24.6,24.6,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
894,1,0,63,1,2,0,0,0,2,0,0,1,81.2,4965.1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
895,0,0,30,1,2,2,2,0,0,0,2,1,94.3,2679.7,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
896,1,0,71,1,2,2,2,2,2,2,2,1,116.1,8310.55,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False
897,0,0,53,1,2,0,2,2,0,2,2,0,105.55,5682.25,0,False,False,True,False,False,False,True,True,False,True,False,False,True,False
898,0,0,12,1,0,2,0,0,2,2,2,1,98.9,1120.95,1,True,False,False,False,True,False,False,True,False,True,False,False,True,False
899,1,0,50,1,2,2,2,0,0,0,2,1,94.4,4914.9,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
900,0,0,2,1,0,1,1,1,1,1,1,0,19.5,27.55,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
901,0,0,9,1,2,0,0,2,0,2,2,0,98.3,923.5,1,False,True,False,False,True,False,False,True,False,True,False,False,True,False
902,0,0,17,1,0,2,0,0,0,2,2,0,93.85,1625.65,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
903,1,0,56,1,0,2,2,2,0,2,2,1,105.6,6068.65,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
904,1,1,67,1,0,2,2,2,0,2,2,0,81.35,5398.6,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
905,0,0,9,1,2,0,0,2,0,2,2,1,100.5,918.6,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
906,0,0,4,1,0,0,0,0,0,2,0,1,56.4,234.85,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
907,0,0,19,1,0,0,2,0,2,0,2,1,65.35,1231.85,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
908,0,1,8,1,0,1,1,1,1,1,1,0,19.95,170.9,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
909,0,0,71,1,2,0,2,2,2,2,2,1,111.25,7984.15,0,False,False,True,False,False,False,True,True,False,True,False,False,True,False
910,0,0,10,1,0,0,2,0,0,0,0,1,72.85,688.65,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
911,0,0,15,1,2,0,2,0,0,2,0,0,89.0,1288.3,0,False,True,False,False,True,False,False,True,False,False,True,False,True,False
912,1,1,72,1,2,2,0,2,0,2,2,1,106.1,7848.5,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False
913,0,0,12,1,0,1,1,1,1,1,1,0,20.05,267.0,0,False,True,False,False,False,True,False,False,True,True,False,False,False,True
914,1,1,72,1,2,1,1,1,1,1,1,1,25.2,1798.9,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
915,1,0,1,1,2,0,0,0,0,0,0,1,73.55,73.55,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
916,0,0,23,1,0,2,0,0,0,0,0,1,75.4,1643.55,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False
917,0,0,72,0,1,2,2,2,2,2,2,1,65.55,4807.45,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
918,0,0,26,1,2,0,0,2,0,0,0,1,80.7,2193.0,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
919,0,0,21,1,0,0,2,2,2,2,2,1,104.55,2239.4,0,False,False,False,True,False,True,False,True,False,True,False,False,True,False
920,1,0,60,1,2,1,1,1,1,1,1,0,24.15,1505.9,0,True,False,False,False,False,True,False,False,True,True,False,False,False,True
921,0,0,12,1,0,1,1,1,1,1,1,0,20.45,255.35,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
922,1,0,16,1,2,0,0,0,0,0,0,1,75.4,1189.4,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
923,1,0,63,1,2,2,2,0,0,2,2,1,79.7,4786.15,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
924,0,0,22,1,0,2,2,0,0,0,0,0,81.7,1820.9,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
925,1,1,32,1,0,2,2,2,2,0,2,0,76.3,2404.15,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
926,0,0,3,1,2,0,2,0,0,0,0,1,79.4,205.05,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
927,0,0,13,1,0,0,2,2,0,0,0,1,81.15,952.3,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
928,1,1,68,1,2,0,2,0,2,2,2,1,103.75,7039.45,0,False,True,False,False,False,False,True,True,False,True,False,False,True,False
929,1,1,30,1,0,0,0,2,0,0,2,0,86.45,2538.05,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False
930,0,0,16,1,0,0,2,0,0,0,0,0,75.1,1212.85,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
931,0,0,33,1,0,0,2,0,2,0,0,0,80.6,2651.1,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False
932,1,0,72,1,0,1,1,1,1,1,1,0,19.3,1304.8,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True
933,0,0,4,1,2,0,0,0,0,0,2,1,84.6,360.1,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
934,0,0,12,0,1,2,0,0,2,0,0,1,33.6,435.45,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False
935,1,0,4,1,2,0,0,0,0,2,0,1,83.25,308.05,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
936,1,1,0,1,0,2,2,2,0,2,2,0,80.85,,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
937,0,0,6,1,2,2,0,0,0,0,0,1,79.05,434.5,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
938,1,0,65,1,2,0,2,2,2,2,2,1,108.05,7118.9,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
939,0,0,15,1,0,1,1,1,1,1,1,0,19.9,320.45,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
940,0,1,24,1,0,1,1,1,1,1,1,0,21.05,531.55,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True
941,0,1,13,0,1,0,2,0,0,0,0,0,30.15,382.2,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
942,0,0,24,1,0,0,0,0,0,0,2,1,79.85,2001.0,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
943,1,0,72,0,1,2,2,2,2,2,2,0,65.5,4919.7,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
944,1,1,54,1,2,2,2,0,0,2,2,1,104.1,5645.8,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
945,0,0,3,1,2,0,0,0,0,0,0,0,74.4,215.8,1,True,False,False,False,True,False,False,True,False,True,False,False,True,False
946,1,1,4,1,0,1,1,1,1,1,1,1,20.5,77.6,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
947,1,1,32,1,2,0,0,2,0,2,0,1,91.35,2896.55,0,False,False,False,True,True,False,False,True,False,False,True,False,True,False
948,0,0,35,1,2,0,0,2,0,2,2,1,99.05,3395.8,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
949,1,1,35,1,0,1,1,1,1,1,1,0,20.5,759.35,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
950,0,0,2,1,0,0,0,0,0,0,0,0,44.95,85.15,1,False,False,False,True,True,False,False,False,True,False,True,True,False,False
951,0,0,8,1,0,0,2,0,0,0,0,0,75.6,535.55,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
952,0,0,22,1,0,2,0,0,2,0,0,0,55.1,1253.15,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
953,0,0,15,1,0,2,0,2,2,0,0,0,58.95,955.15,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
954,0,0,22,1,2,0,0,0,0,2,2,1,95.1,2162.6,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
955,1,0,1,1,0,0,0,0,0,0,0,0,44.7,44.7,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False
956,1,1,71,1,2,1,1,1,1,1,1,0,25.45,1813.35,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
957,0,0,4,1,0,2,0,2,0,0,0,0,56.75,245.15,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
958,0,0,25,1,2,2,2,2,2,0,2,0,81.75,2028.8,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
959,1,1,32,1,0,0,2,0,0,2,0,1,86.1,2723.75,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
960,1,0,7,0,1,2,0,0,0,0,0,0,29.8,220.45,0,True,False,False,False,True,False,False,False,True,False,True,True,False,False
961,0,0,17,1,0,1,1,1,1,1,1,1,20.5,365.8,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
962,1,0,8,1,0,2,0,0,0,2,0,0,60.9,551.95,0,True,False,False,False,True,False,False,False,True,False,True,True,False,False
963,0,0,56,1,2,2,0,2,2,0,2,0,73.25,4054.2,0,True,False,False,False,False,False,True,True,False,False,True,True,False,False
964,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
965,0,0,8,1,0,2,0,0,2,2,2,0,100.3,832.35,1,False,True,False,False,True,False,False,False,True,False,True,False,True,False
966,0,0,7,1,0,1,1,1,1,1,1,0,19.25,112.3,1,False,False,True,False,True,False,False,False,True,True,False,False,False,True
967,0,1,3,1,0,1,1,1,1,1,1,0,20.85,60.65,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
968,0,0,71,1,0,2,2,2,2,2,0,0,77.35,5550.1,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
969,0,0,2,1,2,0,0,0,0,2,2,1,96.0,174.8,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
970,0,0,1,1,0,0,0,0,0,2,2,0,90.55,90.55,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
971,1,0,49,1,2,2,2,0,0,2,0,1,93.85,4733.1,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False
972,0,0,58,1,0,0,2,2,2,2,0,0,70.1,4048.95,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
973,1,0,44,0,1,0,2,0,0,0,0,1,30.35,1359.7,1,False,False,True,False,True,False,False,False,True,False,True,True,False,False
974,1,1,59,1,0,0,2,0,2,2,2,1,75.95,4542.35,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
975,0,0,71,1,2,2,0,2,2,2,2,1,108.05,7532.15,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False
976,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
977,0,0,11,1,2,0,0,0,0,0,0,0,75.25,888.65,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
978,1,0,62,1,2,0,2,2,0,2,2,1,103.75,6383.35,1,False,False,True,False,False,True,False,False,True,False,True,False,True,False
979,1,1,35,1,0,2,0,0,2,0,0,1,54.95,1916.0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False
980,0,0,20,1,0,1,1,1,1,1,1,1,19.5,413.0,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
981,1,1,40,1,0,1,1,1,1,1,1,0,19.6,808.95,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
982,0,0,39,1,0,2,0,0,0,0,0,1,47.85,1886.4,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False
983,0,0,1,1,2,0,0,0,0,0,2,1,86.6,86.6,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
984,1,1,72,1,2,1,1,1,1,1,1,0,23.75,1679.25,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
985,1,0,33,1,2,0,2,0,0,0,0,1,80.6,2656.5,1,True,False,False,False,True,False,False,True,False,False,True,False,True,False
986,0,0,12,1,0,0,0,0,0,0,0,0,43.8,540.95,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
987,0,0,1,1,0,1,1,1,1,1,1,0,19.75,19.75,0,True,False,False,False,True,False,False,False,True,True,False,False,False,True
988,0,1,27,1,0,1,1,1,1,1,1,0,19.15,537.35,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
989,1,1,34,1,0,1,1,1,1,1,1,0,19.6,678.8,0,False,True,False,False,False,True,False,False,True,True,False,False,False,True
990,1,0,56,1,0,2,0,2,0,0,0,0,80.3,4513.65,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False
991,0,0,58,1,2,1,1,1,1,1,1,0,24.35,1423.85,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
992,1,1,22,1,2,1,1,1,1,1,1,0,25.25,555.4,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
993,1,1,10,1,2,1,1,1,1,1,1,0,26.1,225.55,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
994,0,0,13,1,0,1,1,1,1,1,1,0,20.0,268.45,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True
995,0,0,35,1,2,0,2,0,2,0,0,0,85.3,2917.5,1,False,True,False,False,True,False,False,True,False,True,False,False,True,False
996,0,0,34,1,0,0,0,0,0,0,0,1,70.0,2416.1,1,False,True,False,False,True,False,False,True,False,True,False,False,True,False
997,0,0,4,1,2,0,0,0,0,2,2,1,94.3,424.45,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
998,1,0,72,1,0,1,1,1,1,1,1,0,20.7,1492.1,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
999,0,0,2,1,0,0,0,0,2,2,2,0,70.3,132.4,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1000,0,0,7,1,0,0,0,2,0,2,2,1,95.35,660.9,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1001,1,0,27,1,2,0,0,0,0,0,0,1,75.5,1893.95,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
1002,1,1,4,1,0,0,0,0,0,0,0,1,69.55,284.9,0,False,False,False,True,True,False,False,False,True,True,False,False,True,False
1003,0,0,37,1,0,1,1,1,1,1,1,0,19.85,784.25,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
1004,0,0,21,1,0,1,1,1,1,1,1,0,20.0,417.7,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
1005,1,0,53,1,2,0,0,0,0,2,2,1,95.85,5016.25,0,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1006,0,0,18,1,2,0,0,0,2,0,2,1,90.1,1612.75,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1007,0,0,2,1,0,0,0,0,0,0,0,0,68.95,119.75,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1008,1,1,32,1,2,2,0,0,0,2,2,1,99.55,3204.65,1,False,True,False,False,True,False,False,False,True,True,False,False,True,False
1009,1,0,23,1,0,1,1,1,1,1,1,1,20.75,485.2,0,False,False,True,False,False,True,False,False,True,False,True,False,False,True
1010,0,0,3,1,0,2,0,0,0,0,0,1,50.15,160.85,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
1011,1,1,71,0,1,2,2,0,2,2,2,0,58.65,4145.25,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
1012,0,0,9,1,0,0,0,0,2,2,2,1,95.9,827.45,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False
1013,0,0,1,1,0,0,2,0,0,0,0,0,49.5,49.5,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1014,1,1,18,1,0,0,0,2,0,0,2,0,57.45,990.85,1,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1015,1,1,12,1,0,0,0,0,0,0,2,0,53.65,696.35,1,False,True,False,False,False,True,False,False,True,True,False,True,False,False
1016,1,0,71,1,2,2,2,2,2,0,2,1,80.1,5585.4,0,False,False,False,True,False,False,True,False,True,True,False,True,False,False
1017,0,0,64,1,2,1,1,1,1,1,1,1,24.4,1601.2,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True
1018,0,0,4,0,1,0,0,0,2,0,2,1,40.05,162.45,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1019,0,0,23,1,0,1,1,1,1,1,1,1,19.5,470.2,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
1020,1,1,39,1,0,2,0,0,0,0,0,0,51.05,2066.0,0,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1021,1,0,28,1,0,2,0,0,2,0,0,0,54.35,1426.45,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
1022,0,0,5,1,0,0,2,0,0,2,0,1,84.7,392.5,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
1023,1,0,45,1,0,0,0,2,0,0,2,1,86.1,3861.45,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
1024,0,0,37,1,0,0,0,0,0,0,0,1,70.35,2552.9,0,False,False,False,True,True,False,False,False,True,True,False,False,True,False
1025,1,0,60,1,0,2,2,2,2,2,2,1,110.0,6668.35,0,True,False,False,False,False,False,True,True,False,False,True,False,True,False
1026,0,0,8,1,2,0,0,2,0,2,2,1,100.6,819.4,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
1027,0,0,47,1,2,2,0,2,0,2,0,0,94.9,4615.25,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1028,1,1,26,1,2,0,0,0,0,2,0,1,83.75,2070.6,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
1029,1,1,3,1,0,2,0,0,2,2,0,1,88.3,273.75,1,False,False,False,True,True,False,False,True,False,False,True,False,True,False
1030,1,1,50,1,0,0,0,0,0,0,0,1,69.75,3557.7,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1031,1,1,27,1,2,0,0,0,2,2,2,0,71.6,1957.1,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
1032,0,0,8,1,0,0,0,2,0,2,2,1,92.1,729.95,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
1033,1,0,62,1,2,1,1,1,1,1,1,0,23.65,1416.75,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
1034,1,0,71,1,0,2,0,2,2,2,2,0,81.85,5924.4,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
1035,0,0,66,1,2,1,1,1,1,1,1,0,25.1,1697.7,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
1036,1,1,68,1,2,2,2,2,2,2,2,1,114.7,7849.85,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1037,0,0,13,0,1,0,0,2,0,2,2,0,49.15,649.4,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1038,1,0,56,1,0,0,0,0,0,0,2,1,80.9,4557.5,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False
